ANIO,MES,ENTIDAD,T_Max,T_Min,T_Med
1999,ABR,NAC,31.471019994202088,13.347745459155833,22.40938272667896
1999,MAY,NAC,32.58964276876174,14.926463197783711,23.75805298327273
1999,JUN,NAC,31.396268333348992,16.676203277992396,24.0362358056707
1999,JUL,NAC,29.67661840356152,16.488076999404512,23.082347701483023
1999,AGO,NAC,30.28563589725278,16.655508934389083,23.470572415820932
1999,SEP,NAC,29.152541090452225,16.07761768337229,22.615079386912257
1999,OCT,NAC,27.943990383631217,13.284211768419212,20.614101076025207
1999,NOV,NAC,26.38060082813337,9.808435838409427,18.094518333271395
1999,DIC,NAC,24.4374031942763,7.577247703256131,16.007325448766213
1999,ANUAL,NAC,28.786624042133713,12.71157311443861,20.749098578286166
2000,ENE,NAC,25.736270117983295,7.860058625175137,16.798164371579215
2000,FEB,NAC,27.334669856189038,9.206997324407432,18.27083359029823
2000,MAR,NAC,29.29780439502802,11.223735543463796,20.26076996924591
2000,ABR,NAC,31.226453610060457,12.896018303310413,22.061235956685437
2000,MAY,NAC,31.729382776418635,15.310054062543626,23.519718419481137
2000,JUN,NAC,29.822783242172864,16.69433272180488,23.258557981988876
2000,JUL,NAC,30.744881956660198,16.247755098986797,23.4963185278235
2000,AGO,NAC,29.81524826589127,16.183737302299612,22.999492784095448
2000,SEP,NAC,29.678203442255032,15.901355281634926,22.789779361944976
2000,OCT,NAC,27.724026973923387,13.902509535622901,20.813268254773146
2000,NOV,NAC,26.539585029786178,11.438401024746621,18.988993027266396
2000,DIC,NAC,24.615923799898646,8.463202277731273,16.53956303881495
2000,ANUAL,NAC,28.68876945552226,12.944013091810618,20.816391273666433
2001,ENE,NAC,24.295407693976177,8.415868528662228,16.3556381113192
2001,FEB,NAC,26.445560085901473,10.065791725623592,18.255675905762537
2001,MAR,NAC,27.703464246058857,10.5134102667236,19.10843725639123
2001,ABR,NAC,30.74043673992504,13.465172322580873,22.10280453125296
2001,MAY,NAC,31.020837947749413,15.043935283931347,23.032386615840377
2001,JUN,NAC,30.90340617219906,16.603368875939026,23.753387524069048
2001,JUL,NAC,30.504821523039535,16.666177595534176,23.585499559286855
2001,AGO,NAC,30.301257161576462,16.72081216079261,23.51103466118454
2001,SEP,NAC,29.183475770167046,16.16101693903636,22.672246354601693
2001,OCT,NAC,28.1931185232938,13.72064726917234,20.95688289623306
2001,NOV,NAC,26.43125110498469,10.878468445657827,18.654859775321256
2001,DIC,NAC,24.788953366244762,9.087711079127905,16.938332222686334
2001,ANUAL,NAC,28.375999194593025,13.111865041065156,20.743932117829093
2002,ENE,NAC,25.336987263752874,8.05878071945299,16.697883991602932
2002,FEB,NAC,25.503149511857323,9.27696911807524,17.390059314966276
2002,MAR,NAC,28.98459784580842,11.07396489469425,20.02928137025134
2002,ABR,NAC,31.384975082288385,13.818395136611162,22.60168510944978
2002,MAY,NAC,32.37471301723337,15.515816324440763,23.94526467083707
2002,JUN,NAC,31.149547090346054,16.571671586006175,23.860609338176115
2002,JUL,NAC,30.15622053110984,16.614440188863206,23.38533035998652
2002,AGO,NAC,30.550639691005035,16.344884119640604,23.447761905322817
2002,SEP,NAC,29.29815593970071,16.40631273924371,22.852234339472204
2002,OCT,NAC,28.763918969400702,14.736260719187223,21.750089844293964
2002,NOV,NAC,26.011562784511742,10.974281534133755,18.492922159322752
2002,DIC,NAC,24.728703468828375,8.841860422058115,16.785281945443245
2002,ANUAL,NAC,28.686930932986908,13.18613645853393,20.936533695760417
2003,ENE,NAC,24.574548315913045,8.505922536692948,16.540235426302996
2003,FEB,NAC,26.77124844826944,10.025126272779298,18.398187360524368
2003,MAR,NAC,28.91803429365756,11.000691481257459,19.959362887457512
2003,ABR,NAC,30.707215117112867,13.239219790591221,21.973217453852044
2003,MAY,NAC,33.18168523249777,15.717453118034129,24.449569175265943
2003,JUN,NAC,30.881710995324383,16.911373961113878,23.896542478219136
2003,JUL,NAC,30.088343114340034,16.646223723981024,23.367283419160536
2003,AGO,NAC,30.066590250386252,16.507760491504765,23.287175370945512
2003,SEP,NAC,29.074987842349785,16.714707546253052,22.89484769430142
2003,OCT,NAC,27.93327141797678,14.516792234248095,21.225031826112442
2003,NOV,NAC,27.072468857265697,11.947450562184878,19.509959709725287
2003,DIC,NAC,24.452409308298556,7.466195638673177,15.95930247348586
2003,ANUAL,NAC,28.643542766116013,13.266576446442828,20.95505960627942
2004,ENE,NAC,23.655451922466593,9.037209491433487,16.346330706950045
2004,FEB,NAC,25.55040437728651,8.754990792803357,17.152697585044933
2004,MAR,NAC,28.660591351544,12.165530464170619,20.4130609078573
2004,ABR,NAC,29.667631229544956,13.144390273335965,21.406010751440455
2004,MAY,NAC,31.22348805018199,15.3894471182189,23.306467584200448
2004,JUN,NAC,30.442360527046695,16.762132433081554,23.602246480064128
2004,JUL,NAC,30.419399769691765,16.712652845359248,23.566026307525505
2004,AGO,NAC,30.607979646558835,16.931418184681036,23.769698915619934
2004,SEP,NAC,29.404320985671937,16.45365191691292,22.928986451292428
2004,OCT,NAC,28.858009545117294,15.150241319874306,22.0041254324958
2004,NOV,NAC,26.895003472737333,11.10691620335297,19.00095983804514
2004,DIC,NAC,24.760851706015284,9.056896655329483,16.908874180672385
2004,ANUAL,NAC,28.34545771532194,13.38878980821282,20.867123761767374
2005,ENE,NAC,25.260403680700612,9.406035749455338,17.333219715077977
2005,FEB,NAC,25.91510781952599,10.808254149990187,18.36168098475809
2005,MAR,NAC,28.265185951864453,11.486124445393338,19.875655198628888
2005,ABR,NAC,31.430411968728176,13.717196664289663,22.57380431650892
2005,MAY,NAC,32.188354040840316,15.445631854662054,23.816992947751185
2005,JUN,NAC,32.561617090210476,17.45558205109631,25.0085995706534
2005,JUL,NAC,30.96162665694986,17.751614157331396,24.35662040714063
2005,AGO,NAC,30.0460698166773,17.304317119069434,23.675193467873367
2005,SEP,NAC,30.095714079204328,16.651099245041095,23.373406662122715
2005,OCT,NAC,28.352808427842426,14.940095333294298,21.646451880568367
2005,NOV,NAC,26.996029543624175,11.195347398048703,19.09568847083644
2005,DIC,NAC,25.53675741465707,9.6279012997366,17.582329357196837
2005,ANUAL,NAC,28.96750720756877,13.815766622284036,21.391636914926405
2006,ENE,NAC,25.876017379097583,9.392371404634813,17.634194391866195
2006,FEB,NAC,27.422355392928445,11.017630072840525,19.21999273288448
2006,MAR,NAC,29.379943945977466,12.345347454403441,20.862645700190455
2006,ABR,NAC,32.24815160525444,14.848716105144844,23.54843385519964
2006,MAY,NAC,31.984612353175777,16.517946238115407,24.251279295645592
2006,JUN,NAC,31.79484196794975,18.143888017648038,24.969364992798894
2006,JUL,NAC,31.072993459857685,18.45296231803762,24.76297788894765
2006,AGO,NAC,30.61360699597133,18.41255291967639,24.513079957823855
2006,SEP,NAC,29.925176016346295,17.8790411558287,23.902108586087493
2006,OCT,NAC,28.90469443948733,16.286676656070078,22.5956855477787
2006,NOV,NAC,26.7764934213909,12.13793340098143,19.457213411186164
2006,DIC,NAC,24.587174597139136,9.849609556459784,17.21839207679946
2006,ANUAL,NAC,29.215505131214684,14.607056274986759,21.911280703100715
2007,ENE,NAC,23.953425354705445,10.247587710203577,17.092162296419144
2007,FEB,NAC,26.317324613341732,10.54017750684927,18.394504328892147
2007,MAR,NAC,29.28319903121698,12.434749330994983,20.811362538221783
2007,ABR,NAC,30.632696330261474,14.424869106658582,22.551814721042955
2007,MAY,NAC,32.043659037671404,16.358220872318356,24.203180906701885
2007,JUN,NAC,33.3,18.9,25.6
2007,JUL,NAC,32.1,19.3,24.9
2007,AGO,NAC,31.948334121988374,19.39141465640274,25.563236879368734
2007,SEP,NAC,30.7,18.3,24.5
2007,OCT,NAC,29.8,15.1,21.4
2007,NOV,NAC,27.2,11.6,18.9
2007,DIC,NAC,24.9,9.48,17.4
2007,ANUAL,NAC,29.348219874098778,14.67308493195229,21.776355139220556
2008,ENE,NAC,23.8,8.0,15.6
2008,FEB,NAC,27.1,9.2,18.3
2008,MAR,NAC,28.4,10.3,19.1
2008,ABR,NAC,31.7,13.7,22.7
2008,MAY,NAC,32.7,16.4,24.5
2008,JUN,NAC,33.1,19.0,26.0
2008,JUL,NAC,30.3,18.5,24.4
2008,AGO,NAC,31.200000000000003,19.100000000000005,25.200000000000003
2008,SEP,NAC,29.7,18.1,23.8
2008,OCT,NAC,28.8,14.7,21.7
2008,NOV,NAC,26.6,10.7,18.6
2008,DIC,NAC,24.4,8.6,16.5
2008,ANUAL,NAC,28.983333333333334,13.858333333333333,21.366666666666664
2009,ENE,NAC,24.4,8.6,16.5
2009,FEB,NAC,26.8,9.3,18.05
2009,MAR,NAC,28.6,11.5,20.05
2009,ABR,NAC,31.1,13.6,22.35
2009,MAY,NAC,32.9,17.3,25.1
2009,JUN,NAC,33.3,18.9,26.099999999999998
2009,JUL,NAC,32.2,18.5,25.35
2009,AGO,NAC,33.1,19.5,26.3
2009,SEP,NAC,30.9,18.5,24.7
2009,OCT,NAC,28.7,16.0,22.35
2009,NOV,NAC,26.0,10.9,18.45
2009,DIC,NAC,23.2,8.9,16.05
2009,ANUAL,NAC,29.266666666666666,14.291666666666666,21.779166666666665
2010,ENE,NAC,22.100000000000005,7.5,14.800000000000002
2010,FEB,NAC,21.8,8.1,14.95
2010,MAR,NAC,26.7,9.7,18.2
2010,ABR,NAC,29.7,13.6,21.65
2010,MAY,NAC,32.8,16.0,24.4
2010,JUN,NAC,33.7,18.8,26.25
2010,JUL,NAC,31.0,19.3,25.15
2010,AGO,NAC,32.0,19.3,25.65
2010,SEP,NAC,30.5,18.9,24.7
2010,OCT,NAC,29.6,14.0,21.8
2010,NOV,NAC,26.8,9.9,18.35
2010,DIC,NAC,25.1,7.1,16.1
2010,ANUAL,NAC,28.483333333333338,13.516666666666666,21.0
2011,ENE,NAC,24.3,7.5,15.9
2011,FEB,NAC,26.1,8.2,17.15
2011,MAR,NAC,30.0,11.9,20.95
2011,ABR,NAC,32.49999999999999,14.8,23.65
2011,MAY,NAC,33.5,16.800000000000004,25.150000000000002
2011,JUN,NAC,33.1,18.7,25.9
2011,JUL,NAC,32.0,19.6,25.8
2011,AGO,NAC,32.4,18.9,25.65
2011,SEP,NAC,31.7,18.1,24.9
2011,OCT,NAC,29.5,14.5,22.0
2011,NOV,NAC,26.2,10.8,18.5
2011,DIC,NAC,24.6,7.9,16.3
2011,ANUAL,NAC,29.658333333333335,13.975000000000001,21.820833333333336
2012,ENE,NAC,24.8,8.6,16.6
2012,FEB,NAC,24.0,10.1,17.3
2012,MAR,NAC,27.5,11.6,19.9
2012,ABR,NAC,30.8,14.0,22.5
2012,MAY,NAC,33.0,16.7,24.8
2012,JUN,NAC,33.1,19.1,26.0
2012,JUL,NAC,31.5,19.1,25.4
2012,AGO,NAC,32.3,19.6,25.9
2012,SEP,NAC,30.8,18.1,24.4
2012,OCT,NAC,30.1,15.5,22.8
2012,NOV,NAC,26.6,12.0,19.4
2012,DIC,NAC,25.16,9.65,17.4
2012,ANUAL,NAC,29.13833333333334,14.504166666666665,21.86666666666667
2013,ENE,NAC,23.2,8.9,16.0
2013,FEB,NAC,26.5,9.9,18.2
2013,MAR,NAC,28.7,11.1,19.9
2013,ABR,NAC,31.4,13.8,22.6
2013,MAY,NAC,32.5,16.7,24.6
2013,JUN,NAC,34.0,19.7,26.8
2013,JUL,NAC,32.1,19.8,25.9
2013,AGO,NAC,32.5,19.6,26.0
2013,SEP,NAC,30.4,19.0,24.7
2013,OCT,NAC,29.5,15.7,22.7
2013,NOV,NAC,25.7,12.7,19.2
2013,DIC,NAC,23.3,9.6,16.5
2013,ANUAL,NAC,29.150000000000002,14.70833333333333,21.925
2014,ENE,NAC,24.0,8.1,16.1
2014,FEB,NAC,27.5,10.2,18.8
2014,MAR,NAC,28.6,12.2,20.4
2014,ABR,NAC,31.1,14.7,22.9
2014,MAY,NAC,31.9,16.6,24.3
2014,JUN,NAC,33.2,20.0,26.6
2014,JUL,NAC,32.3,19.7,26.0
2014,AGO,NAC,32.3,19.5,25.9
2014,SEP,NAC,30.8,19.4,25.1
2014,OCT,NAC,30.2,16.5,23.3
2014,NOV,NAC,25.5,11.1,18.3
2014,DIC,NAC,24.5,9.9,17.2
2014,ANUAL,NAC,29.325000000000003,14.825000000000001,22.075000000000003
2015,ENE,NAC,23.2,9.2,16.2
2015,FEB,NAC,25.5,10.2,17.8
2015,MAR,NAC,26.5,12.4,19.4
2015,ABR,NAC,30.8,15.8,23.3
2015,MAY,NAC,31.3,16.6,23.9
2015,JUN,NAC,32.2,19.2,25.7
2015,JUL,NAC,32.2,19.5,25.9
2015,AGO,NAC,33.1,19.7,26.4
2015,SEP,NAC,31.7,19.1,25.4
2015,OCT,NAC,29.8,16.8,23.3
2015,NOV,NAC,27.3,13.3,20.3
2015,DIC,NAC,24.9,9.8,17.4
2015,ANUAL,NAC,29.0,15.1,22.1
2016,ENE,NAC,23.7,7.9,15.8
2016,FEB,NAC,27.3,9.7,18.5
2016,MAR,NAC,29.1,12.7,20.9
2016,ABR,NAC,31.2,14.8,23.0
2016,MAY,NAC,33.0,17.3,25.1
2016,JUN,NAC,33.3,19.3,26.3
2016,JUL,NAC,33.4,20.1,26.8
2016,AGO,NAC,31.9,19.7,25.8
2016,SEP,NAC,31.3,18.7,25.0
2016,OCT,NAC,30.8,16.4,23.6
2016,NOV,NAC,27.2,13.1,20.2
2016,DIC,NAC,25.6,10.8,18.2
2016,ANUAL,NAC,29.816666666666674,15.04166666666667,22.433333333333334
2017,ENE,NAC,25.4,9.3,17.4
2017,FEB,NAC,27.9,10.5,19.2
2017,MAR,NAC,29.7,12.8,21.3
2017,ABR,NAC,31.8,14.4,23.1
2017,MAY,NAC,33.2,16.9,25.1
2017,JUN,NAC,34.2,19.5,26.8
2017,JUL,NAC,32.4,19.8,26.1
2017,AGO,NAC,32.4,19.9,26.2
2017,SEP,NAC,31.1,18.6,24.9
2017,OCT,NAC,30.0,16.0,23.0
2017,NOV,NAC,28.8,12.3,20.5
2017,DIC,NAC,24.5,9.6,17.0
2017,ANUAL,NAC,30.11666666666667,14.966666666666667,22.55
2018,ENE,NAC,24.1,7.9,16.0
2018,FEB,NAC,26.8,11.7,19.3
2018,MAR,NAC,29.8,12.6,21.2
2018,ABR,NAC,31.4,14.3,22.9
2018,MAY,NAC,33.5,17.3,25.4
2018,JUN,NAC,33.3,19.5,26.4
2018,JUL,NAC,33.3,19.7,26.5
2018,AGO,NAC,32.5,19.6,26.1
2018,SEP,NAC,31.1,18.9,25.0
2018,OCT,NAC,28.7,16.4,22.5
2018,NOV,NAC,26.1,11.3,18.7
2018,DIC,NAC,24.1,9.0,16.5
2018,ANUAL,NAC,29.558333333333337,14.850000000000001,22.208333333333332
2019,ENE,NAC,24.4,8.8,16.6
2019,FEB,NAC,26.7,10.6,18.7
2019,MAR,NAC,28.8,12.2,20.5
2019,ABR,NAC,31.5,13.7,22.6
2019,MAY,NAC,33.0,16.6,24.8
2019,JUN,NAC,34.1,19.3,26.7
2019,JUL,NAC,33.5,19.6,26.5
2019,AGO,NAC,33.9,20.2,27.0
2019,SEP,NAC,31.5,18.9,25.2
2019,OCT,NAC,29.8,16.2,23.0
2019,NOV,NAC,26.7,13.4,20.0
2019,DIC,NAC,24.8,9.5,17.1
2019,ANUAL,NAC,29.9,14.9,22.4
2020,ENE,NAC,24.6,9.2,16.9
2020,FEB,NAC,26.0,10.1,18.0
2020,MAR,NAC,29.2,13.4,21.3
2020,ABR,NAC,32.0,15.2,23.6
2020,MAY,NAC,33.3,17.0,25.2
2020,JUN,NAC,33.5,19.1,26.3
2020,JUL,NAC,33.4,20.1,26.7
2020,AGO,NAC,33.3,20.0,26.6
2020,SEP,NAC,31.4,18.5,24.9
2020,OCT,NAC,31.1,15.1,23.1
2020,NOV,NAC,28.5,12.4,20.4
2020,DIC,NAC,24.5,8.2,16.3
2020,ANUAL,NAC,30.1,14.9,22.4
